GEOID20,District0,District1,District2,District3,District4,District5,District6,District7
360290011002003,5.0,22.0,47.0,67.0,106.0,128.0,144.0,168.0
360290011002004,5.0,22.0,47.0,67.0,106.0,128.0,144.0,168.0
360290011002005,5.0,22.0,47.0,67.0,106.0,128.0,144.0,168.0
360290011003000,6.0,22.0,47.0,66.0,107.0,128.0,144.0,168.0
360290011003001,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003002,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003003,6.0,22.0,47.0,66.0,107.0,127.0,144.0,168.0
360290011003004,6.0,22.0,47.0,66.0,107.0,127.0,144.0,169.0
360290011003005,6.0,22.0,47.0,67.0,107.0,127.0,144.0,169.0
360290011003006,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290011003007,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290011003008,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290011003009,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003010,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290011003011,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003012,6.0,22.0,47.0,67.0,106.0,128.0,144.0,168.0
360290011003013,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003014,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003015,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290011003016,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290014031000,6.0,27.0,47.0,65.0,100.0,127.0,151.0,169.0
360290014031001,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290014031002,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014031003,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014031004,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014031005,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290014031006,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290014031007,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032000,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032001,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032002,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032003,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290014032004,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290014032005,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032006,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032007,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032008,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032009,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032010,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032011,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014032012,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290014041000,6.0,27.0,46.0,65.0,100.0,127.0,151.0,169.0
360290014041001,7.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290014041002,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290014041003,6.0,27.0,46.0,65.0,100.0,127.0,151.0,169.0
360290014042000,6.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290014042001,6.0,27.0,49.0,65.0,100.0,108.0,152.0,169.0
360290014042002,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042003,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042004,7.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290014042005,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042006,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042007,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042008,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042009,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290014042010,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290014042011,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290014042012,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042013,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290014042014,9.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290015001000,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001001,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001002,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001003,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001004,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001005,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001006,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290015001007,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001008,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001009,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001010,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001011,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001012,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001013,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001014,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001015,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001016,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001017,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001018,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001019,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001020,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001021,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001022,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001023,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001024,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001025,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001026,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001027,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001028,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015001029,6.0,21.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001030,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290015001031,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290015002000,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002001,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002002,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002003,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002004,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002005,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002006,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002007,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002008,6.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290015002009,6.0,27.0,49.0,65.0,100.0,127.0,152.0,169.0
360290015002010,6.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290015002011,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002012,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002013,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002014,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015002015,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003000,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003001,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003002,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003003,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003004,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003005,6.0,27.0,46.0,65.0,100.0,127.0,151.0,169.0
360290015003006,6.0,27.0,46.0,65.0,100.0,127.0,151.0,169.0
360290015003007,6.0,27.0,46.0,65.0,100.0,127.0,151.0,169.0
360290015003008,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003009,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003010,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003011,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003012,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290015003013,6.0,27.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016011000,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290016011001,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290016011002,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011003,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011004,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011005,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011006,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011007,6.0,21.0,46.0,66.0,107.0,108.0,151.0,169.0
360290016011008,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011009,6.0,21.0,46.0,66.0,107.0,108.0,151.0,169.0
360290016011010,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011011,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011012,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011013,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011014,6.0,21.0,46.0,66.0,107.0,127.0,151.0,170.0
360290016011015,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016011016,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290016011017,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290016011018,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290016011019,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290016011020,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290016011021,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290016011022,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021000,6.0,21.0,46.0,66.0,107.0,127.0,151.0,170.0
360290016021001,6.0,21.0,46.0,65.0,107.0,127.0,151.0,170.0
360290016021002,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021003,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021004,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021005,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021006,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021007,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021008,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021009,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021010,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021011,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021012,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021013,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021014,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021015,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021016,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021017,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021018,6.0,21.0,46.0,66.0,107.0,127.0,151.0,170.0
360290016021019,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021020,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021021,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021022,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021023,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021024,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290016021025,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021026,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021027,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021028,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021029,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021030,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290016021031,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001000,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290017001001,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001002,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001003,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001004,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001005,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001006,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001007,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001008,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001009,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001010,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001011,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001012,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001013,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001014,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001015,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001016,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001017,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001018,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001019,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001020,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001021,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001022,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017001023,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002000,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002001,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290017002002,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002003,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002004,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002005,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002006,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002007,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002008,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002009,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002010,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002011,6.0,21.0,47.0,65.0,107.0,127.0,151.0,169.0
360290017002012,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002013,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002014,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002015,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290017002016,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290017002017,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290017002018,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290017002019,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290017002020,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290017002021,6.0,21.0,46.0,65.0,107.0,127.0,151.0,169.0
360290019001000,6.0,21.0,43.0,66.0,107.0,125.0,151.0,169.0
360290019001001,6.0,21.0,43.0,66.0,107.0,125.0,151.0,168.0
360290019001002,6.0,21.0,43.0,66.0,107.0,125.0,151.0,169.0
360290019001003,6.0,21.0,43.0,66.0,107.0,125.0,151.0,169.0
360290019001004,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290019001005,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290019001006,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290019001007,6.0,21.0,43.0,66.0,107.0,125.0,151.0,168.0
360290019001008,6.0,22.0,43.0,66.0,107.0,125.0,144.0,168.0
360290019002000,6.0,21.0,43.0,66.0,107.0,125.0,160.0,168.0
360290019002001,6.0,22.0,43.0,66.0,107.0,125.0,160.0,169.0
360290019002002,6.0,22.0,43.0,66.0,107.0,125.0,160.0,169.0
360290019002003,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290019002004,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290019002005,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290019002006,6.0,21.0,43.0,66.0,107.0,125.0,151.0,168.0
360290019002007,6.0,21.0,43.0,66.0,107.0,125.0,144.0,168.0
360290019002008,6.0,21.0,43.0,66.0,107.0,125.0,144.0,168.0
360290019002009,6.0,22.0,43.0,66.0,107.0,125.0,144.0,168.0
360290019002010,6.0,22.0,43.0,66.0,107.0,125.0,160.0,168.0
360290019002011,6.0,22.0,43.0,66.0,107.0,125.0,160.0,168.0
360290019003000,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290019003001,6.0,21.0,43.0,66.0,107.0,125.0,151.0,168.0
360290019003002,6.0,21.0,43.0,66.0,107.0,125.0,151.0,168.0
360290019003003,6.0,21.0,43.0,66.0,107.0,125.0,151.0,169.0
360290019003004,6.0,21.0,43.0,66.0,107.0,125.0,151.0,169.0
360290023001000,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001001,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001002,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001006,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001007,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001008,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001009,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023001010,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023002000,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023002001,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023002002,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023002003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023002004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023002005,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023003000,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023003001,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023003002,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023003003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023003004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023003005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023004000,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023004001,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023004002,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023004003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023004004,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290023004005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001000,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001001,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001002,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024001006,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002000,4.0,23.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002001,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002002,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024002006,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003000,4.0,23.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003001,4.0,23.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003002,4.0,23.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003003,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003006,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003007,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003008,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003009,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003010,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003011,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003012,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024003013,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024004000,4.0,23.0,43.0,74.0,107.0,125.0,160.0,169.0
360290024004001,4.0,23.0,43.0,74.0,107.0,125.0,160.0,169.0
360290024004002,4.0,23.0,43.0,74.0,107.0,125.0,160.0,169.0
360290024004003,4.0,23.0,43.0,74.0,107.0,125.0,160.0,169.0
360290024004004,4.0,23.0,43.0,74.0,107.0,125.0,160.0,169.0
360290024004005,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024004006,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024004007,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024004008,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024004009,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024004010,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024005000,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024005001,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024005002,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024005003,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005004,4.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290024005005,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005006,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290024005007,6.0,21.0,46.0,66.0,107.0,108.0,151.0,169.0
360290024005008,6.0,21.0,46.0,66.0,107.0,108.0,151.0,169.0
360290024005009,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005010,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005011,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005012,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005013,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005014,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005015,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005016,6.0,21.0,46.0,66.0,107.0,125.0,160.0,169.0
360290024005017,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290025021000,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021001,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021002,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021003,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021004,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021005,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021006,9.0,27.0,49.0,65.0,100.0,108.0,152.0,164.0
360290025021007,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021008,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021009,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021010,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021011,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021012,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021013,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021014,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021015,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021016,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021017,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025021018,9.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290025022000,6.0,27.0,49.0,65.0,100.0,108.0,152.0,169.0
360290025022001,6.0,27.0,49.0,65.0,100.0,108.0,152.0,169.0
360290025022002,6.0,27.0,49.0,65.0,100.0,108.0,152.0,169.0
360290025022003,6.0,27.0,49.0,65.0,100.0,108.0,152.0,169.0
360290025022004,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290025022005,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290025022006,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290025022007,9.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290025022008,9.0,27.0,49.0,65.0,100.0,127.0,152.0,164.0
360290025022009,9.0,27.0,49.0,65.0,100.0,127.0,152.0,164.0
360290025022010,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290025022011,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290025022012,6.0,27.0,49.0,65.0,100.0,127.0,152.0,169.0
