GEOID20,District0,District1,District2,District3,District4,District5,District6,District7,District8,District9,District10,District11,District12,District13,District14
360290028011005,0.0,34.0,89.0,98.0,122.0,148.0,186.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028011006,0.0,34.0,89.0,98.0,122.0,148.0,186.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028011007,0.0,34.0,89.0,98.0,122.0,148.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028011008,0.0,34.0,89.0,98.0,122.0,148.0,186.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028011009,0.0,55.0,89.0,98.0,122.0,148.0,186.0,206.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028011010,0.0,55.0,89.0,98.0,122.0,148.0,186.0,206.0,232.0,246.0,268.0,281.0,299.0,320.0,353.0
360290028012000,0.0,55.0,89.0,98.0,122.0,148.0,186.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028012001,0.0,55.0,89.0,98.0,122.0,148.0,186.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028012002,0.0,55.0,89.0,98.0,122.0,148.0,186.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028012003,0.0,55.0,89.0,98.0,119.0,148.0,186.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028012004,0.0,55.0,89.0,98.0,122.0,148.0,186.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021000,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021001,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021002,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021003,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021004,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021005,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021006,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,246.0,270.0,281.0,299.0,332.0,353.0
360290028021007,0.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021008,0.0,55.0,89.0,100.0,122.0,148.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,332.0,353.0
360290028021009,0.0,55.0,89.0,98.0,122.0,148.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028021010,0.0,34.0,89.0,98.0,122.0,148.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028021011,0.0,34.0,89.0,98.0,122.0,157.0,180.0,203.0,232.0,236.0,269.0,281.0,299.0,320.0,353.0
360290028021012,0.0,34.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,269.0,281.0,299.0,320.0,353.0
360290028021013,4.0,34.0,66.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,269.0,281.0,299.0,320.0,353.0
360290028021014,0.0,34.0,89.0,98.0,122.0,148.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028021015,0.0,55.0,89.0,98.0,122.0,148.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,320.0,353.0
360290028021016,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021017,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021018,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290028021019,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029001000,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029001001,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029001002,4.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029001003,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029001004,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029001005,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029002000,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,246.0,270.0,281.0,299.0,332.0,353.0
360290029002001,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,239.0,270.0,281.0,299.0,332.0,353.0
360290029002002,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,239.0,270.0,281.0,299.0,332.0,353.0
360290029002003,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,239.0,270.0,281.0,299.0,332.0,353.0
360290029002004,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,246.0,270.0,281.0,299.0,332.0,353.0
360290029002005,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029002006,0.0,55.0,89.0,98.0,122.0,148.0,180.0,206.0,232.0,246.0,268.0,281.0,299.0,332.0,353.0
360290029003000,4.0,55.0,89.0,100.0,122.0,148.0,180.0,206.0,232.0,246.0,270.0,281.0,299.0,332.0,353.0
360290029003001,4.0,55.0,89.0,100.0,122.0,157.0,180.0,206.0,232.0,239.0,270.0,281.0,299.0,332.0,353.0
360290029003002,4.0,55.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,270.0,281.0,299.0,332.0,353.0
360290029003003,0.0,55.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,270.0,281.0,299.0,332.0,353.0
360290029003004,0.0,55.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,270.0,281.0,299.0,332.0,353.0
360290029003005,0.0,55.0,89.0,100.0,122.0,148.0,180.0,203.0,232.0,236.0,270.0,281.0,299.0,332.0,353.0
360290029004000,0.0,55.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,332.0,353.0
360290029004001,0.0,34.0,89.0,98.0,122.0,157.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,332.0,353.0
360290029004002,0.0,34.0,89.0,98.0,122.0,157.0,180.0,203.0,232.0,236.0,270.0,281.0,299.0,332.0,353.0
360290029004003,0.0,34.0,89.0,98.0,122.0,157.0,180.0,203.0,232.0,236.0,269.0,281.0,299.0,332.0,353.0
360290029004004,0.0,34.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,269.0,281.0,299.0,332.0,353.0
360290029004005,4.0,34.0,66.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,269.0,281.0,299.0,320.0,353.0
360290029004006,0.0,55.0,89.0,100.0,122.0,157.0,180.0,203.0,232.0,236.0,268.0,281.0,299.0,332.0,353.0
360290030001000,19.0,55.0,90.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030001001,19.0,55.0,90.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030001002,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030001003,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030001004,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030001005,19.0,55.0,90.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030002000,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030002001,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002002,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030002003,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030002004,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030002005,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002006,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002007,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002008,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002009,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002010,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002011,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002012,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030002013,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030003000,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030003001,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290030003002,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030003003,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,332.0,353.0
360290030003004,19.0,55.0,89.0,98.0,122.0,166.0,180.0,206.0,233.0,246.0,268.0,281.0,299.0,331.0,353.0
360290031001000,17.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,229.0,236.0,269.0,279.0,299.0,320.0,352.0
360290031001001,5.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,229.0,236.0,269.0,279.0,299.0,320.0,352.0
360290031001002,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290031001003,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290031001004,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290031001005,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290031001006,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,322.0,352.0
360290031001007,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,322.0,352.0
360290031001008,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,322.0,352.0
360290031001009,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290031001010,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,322.0,352.0
360290031001011,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001012,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001013,5.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001014,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,320.0,352.0
360290031001015,0.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,320.0,352.0
360290031001016,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001017,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001018,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001019,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031001020,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031002000,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002001,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002002,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002003,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002004,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,322.0,352.0
360290031002005,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002006,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002007,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002008,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002009,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002010,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002011,17.0,33.0,65.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002012,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002013,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002014,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002015,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031002016,17.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290031002017,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290031002018,17.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,236.0,269.0,279.0,299.0,322.0,352.0
360290031003000,17.0,24.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003001,17.0,24.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003002,17.0,24.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003003,17.0,24.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003004,17.0,24.0,65.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003005,17.0,33.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003006,17.0,33.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003007,17.0,33.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003008,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003009,17.0,34.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003010,17.0,33.0,65.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003011,17.0,24.0,65.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003012,17.0,33.0,65.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003013,17.0,33.0,65.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003014,17.0,33.0,65.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003015,17.0,33.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003016,17.0,33.0,66.0,100.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003017,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031003018,17.0,33.0,66.0,97.0,129.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004000,17.0,24.0,65.0,100.0,129.0,155.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,358.0
360290031004001,17.0,24.0,65.0,100.0,129.0,155.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004002,17.0,24.0,65.0,100.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004003,17.0,24.0,65.0,100.0,129.0,156.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004004,17.0,24.0,65.0,100.0,129.0,155.0,168.0,212.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004005,17.0,24.0,65.0,100.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004006,17.0,24.0,65.0,100.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004007,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,358.0
360290031004008,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004009,17.0,24.0,65.0,100.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004010,17.0,24.0,65.0,100.0,129.0,156.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004011,17.0,24.0,65.0,100.0,129.0,156.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004012,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290031004013,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,251.0,269.0,279.0,304.0,322.0,358.0
360290031004014,17.0,24.0,65.0,100.0,129.0,156.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004015,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,252.0,269.0,279.0,304.0,322.0,352.0
360290031004016,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290031004017,17.0,33.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290031004018,17.0,24.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290033011000,5.0,24.0,66.0,100.0,128.0,155.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,370.0
360290033011001,18.0,24.0,66.0,100.0,128.0,155.0,177.0,212.0,216.0,240.0,264.0,279.0,314.0,332.0,370.0
360290033011002,18.0,24.0,66.0,100.0,128.0,155.0,177.0,212.0,216.0,240.0,264.0,279.0,314.0,332.0,370.0
360290033011003,5.0,24.0,66.0,100.0,128.0,155.0,177.0,212.0,216.0,240.0,264.0,279.0,314.0,332.0,370.0
360290033012000,5.0,24.0,66.0,112.0,121.0,156.0,180.0,196.0,216.0,240.0,264.0,281.0,299.0,332.0,355.0
360290033012001,5.0,24.0,66.0,100.0,121.0,156.0,177.0,196.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012002,5.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012003,5.0,24.0,66.0,112.0,121.0,156.0,177.0,196.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012004,5.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012005,5.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012006,5.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012007,18.0,24.0,66.0,100.0,121.0,156.0,180.0,196.0,232.0,240.0,269.0,281.0,314.0,332.0,355.0
360290033012008,18.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,232.0,240.0,269.0,281.0,314.0,332.0,355.0
360290033012009,5.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012010,5.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,216.0,240.0,264.0,281.0,314.0,332.0,355.0
360290033012011,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,252.0,269.0,281.0,314.0,332.0,355.0
360290033013000,18.0,24.0,66.0,100.0,120.0,156.0,180.0,196.0,232.0,252.0,269.0,281.0,314.0,332.0,355.0
360290033013001,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,314.0,332.0,355.0
360290033013002,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,314.0,332.0,370.0
360290033013003,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,314.0,332.0,370.0
360290033013004,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,314.0,332.0,355.0
360290033013005,18.0,24.0,66.0,100.0,120.0,156.0,177.0,212.0,232.0,252.0,269.0,281.0,314.0,332.0,355.0
360290033013006,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,314.0,332.0,370.0
360290033014000,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,216.0,240.0,269.0,281.0,314.0,332.0,370.0
360290033014001,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,240.0,264.0,279.0,314.0,332.0,370.0
360290033014002,18.0,24.0,66.0,100.0,121.0,156.0,177.0,212.0,232.0,240.0,269.0,279.0,314.0,332.0,355.0
360290033014003,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,240.0,269.0,279.0,314.0,332.0,370.0
360290033014004,18.0,24.0,66.0,100.0,128.0,156.0,177.0,212.0,232.0,240.0,264.0,279.0,299.0,332.0,370.0
360290033021000,18.0,24.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,240.0,269.0,279.0,299.0,332.0,355.0
360290033021001,18.0,24.0,66.0,100.0,122.0,156.0,177.0,212.0,232.0,240.0,269.0,279.0,299.0,332.0,355.0
360290033021002,18.0,24.0,66.0,100.0,122.0,156.0,177.0,212.0,232.0,240.0,269.0,279.0,299.0,332.0,352.0
360290033021003,18.0,24.0,66.0,100.0,122.0,156.0,177.0,212.0,232.0,240.0,269.0,279.0,299.0,332.0,352.0
360290033021004,18.0,24.0,66.0,100.0,122.0,156.0,177.0,212.0,232.0,240.0,269.0,279.0,299.0,332.0,352.0
360290033021005,18.0,24.0,66.0,100.0,129.0,156.0,180.0,212.0,232.0,240.0,269.0,279.0,299.0,320.0,352.0
360290033021006,18.0,24.0,66.0,100.0,129.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,299.0,320.0,352.0
360290033021007,18.0,34.0,66.0,100.0,129.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,299.0,320.0,352.0
360290033021008,18.0,24.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,240.0,269.0,279.0,299.0,320.0,352.0
360290033021009,18.0,34.0,66.0,100.0,122.0,156.0,177.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290033021010,18.0,34.0,66.0,100.0,122.0,156.0,177.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290033021011,17.0,34.0,66.0,100.0,129.0,156.0,177.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290033021012,18.0,34.0,66.0,100.0,129.0,156.0,177.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
360290033022000,18.0,24.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,252.0,269.0,281.0,299.0,332.0,352.0
360290033022001,18.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,252.0,269.0,281.0,299.0,332.0,352.0
360290033022002,18.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,252.0,269.0,279.0,299.0,332.0,355.0
360290033022003,18.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,252.0,269.0,279.0,299.0,332.0,355.0
360290033022004,18.0,34.0,66.0,100.0,122.0,156.0,177.0,212.0,232.0,252.0,269.0,279.0,299.0,332.0,352.0
360290033022005,18.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,252.0,269.0,281.0,299.0,332.0,352.0
360290033022006,18.0,34.0,66.0,100.0,129.0,156.0,180.0,212.0,232.0,252.0,269.0,279.0,299.0,332.0,352.0
360290033022007,18.0,34.0,66.0,100.0,129.0,156.0,168.0,212.0,232.0,252.0,269.0,279.0,299.0,332.0,352.0
360290033022008,18.0,34.0,66.0,100.0,122.0,156.0,180.0,212.0,232.0,252.0,269.0,281.0,299.0,320.0,352.0
360290033022009,18.0,34.0,66.0,100.0,122.0,156.0,168.0,212.0,229.0,252.0,269.0,279.0,299.0,320.0,352.0
